respondent_id,question,response
504,Other: You mentioned that your main reason for travel was Leisure / Vacation / Staycation. Could you tell us more about the purpose of your trip?,Charterresa 
518,Other: You mentioned that your main reason for travel was Leisure / Vacation / Staycation. Could you tell us more about the purpose of your trip?,Hockey
567,Other: You mentioned that your main reason for travel was Leisure / Vacation / Staycation. Could you tell us more about the purpose of your trip?,Semester
581,Other: You mentioned that your main reason for travel was Leisure / Vacation / Staycation. Could you tell us more about the purpose of your trip?,Konsert 
621,Other: You mentioned that your main reason for travel was Leisure / Vacation / Staycation. Could you tell us more about the purpose of your trip?,Hälsa på gamla bekanta
622,Other: You mentioned that your main reason for travel was Leisure / Vacation / Staycation. Could you tell us more about the purpose of your trip?,"Musikevenemang, besöka släkt, "
631,Other: You mentioned that your main reason for travel was Leisure / Vacation / Staycation. Could you tell us more about the purpose of your trip?,Rally
633,Other: You mentioned that your main reason for travel was Leisure / Vacation / Staycation. Could you tell us more about the purpose of your trip?,Musikfestival
16,Other :You mentioned that your main reason for travel was Business Trip / Conference / Meetings. Could you tell us more about the purpose of your trip?,Möte/Platsbeök anläggning
64,Other :You mentioned that your main reason for travel was Business Trip / Conference / Meetings. Could you tell us more about the purpose of your trip?,Utbildning 
208,Other :You mentioned that your main reason for travel was Business Trip / Conference / Meetings. Could you tell us more about the purpose of your trip?,Utbildning
276,Other :You mentioned that your main reason for travel was Business Trip / Conference / Meetings. Could you tell us more about the purpose of your trip?,Organisationssammanträden
480,Other :You mentioned that your main reason for travel was Business Trip / Conference / Meetings. Could you tell us more about the purpose of your trip?,Kurs
3,Other: Which channel did you use to book your most recent accommodation?,Statligt ramavtal
16,Other: Which channel did you use to book your most recent accommodation?,Olika
360,Other: Which channel did you use to book your most recent accommodation?,Concur
456,Other: Which channel did you use to book your most recent accommodation?,Deras app
460,Other: Which channel did you use to book your most recent accommodation?,Strawberry
535,Other: Which channel did you use to book your most recent accommodation?,Online 
588,Other: Which channel did you use to book your most recent accommodation?,Risskov
597,Other: Which channel did you use to book your most recent accommodation?,Direkt på bussbolaget
610,Other: Which channel did you use to book your most recent accommodation?,Appen Strawberry 
647,Other: Which channel did you use to book your most recent accommodation?,Hotellets hemsida
351,Other::If you think about a company's communication about sustainability. What do you think is required for you to perceive it as credible?,Se mitt förra svar är du snäll.
456,Other::If you think about a company's communication about sustainability. What do you think is required for you to perceive it as credible?,Vet inte. 
535,Other::If you think about a company's communication about sustainability. What do you think is required for you to perceive it as credible?,Independent accountability - an independent third party that verifies a statement
